date,product_id,product_name,brand,category,selling_price,units_sold,revenue,promotion_discount_pct
2025-01-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.92,67,4550.64,0
2025-01-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.84,66,4477.44,0
2025-01-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.71,63,4328.73,10
2025-01-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.39,69,4511.91,10
2025-01-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.66,71,4661.86,0
2025-01-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,60.48,106,6410.88,15
2025-01-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,55.78,113,6303.14,0
2025-01-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,55.23,98,5412.54,0
2025-01-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.54,103,5308.62,0
2025-01-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.84,110,5702.4,15
2025-01-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.07,113,5318.91,5
2025-01-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,45.39,122,5537.58,15
2025-01-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,43.23,177,7651.71,10
2025-01-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,43.94,144,6327.36,0
2025-01-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,40.87,142,5803.54,0
2025-01-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.1,162,6010.2,5
2025-01-29,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,38.61,155,5984.55,0
2025-01-30,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,34.03,178,6057.34,10
2025-01-31,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.72,179,6393.88,15
2025-02-01,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,33.68,305,10272.4,0
2025-02-02,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,30.31,330,10002.3,0
2025-02-03,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,30.7,285,8749.5,5
2025-02-04,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.22,268,8634.96,0
2025-02-05,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.91,266,8754.06,0
2025-02-06,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.3,199,7422.7,0
2025-02-07,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,40.41,168,6788.88,0
2025-02-08,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,40.39,232,9370.48,0
2025-02-09,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,41.09,235,9656.15,15
2025-02-10,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,41.33,172,7108.76,10
2025-02-11,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,48.82,124,6053.68,0
2025-02-12,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.11,102,5213.22,0
2025-02-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,52.78,103,5436.34,0
2025-02-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.98,107,5561.86,15
2025-02-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,58.77,103,6053.31,10
2025-02-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,58.7,119,6985.3,0
2025-02-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,63.58,77,4895.66,0
2025-02-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,61.78,79,4880.62,15
2025-02-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,61.76,86,5311.36,5
2025-02-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.3,77,5028.1,5
2025-02-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.66,78,5121.48,0
2025-02-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.34,95,6397.3,15
2025-02-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.73,84,5773.32,5
2025-02-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,69.7,64,4460.8,15
2025-02-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,70.49,65,4581.85,0
2025-02-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.27,66,4307.82,0
2025-02-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.0,72,4824.0,0
2025-02-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.04,61,4150.44,0
2025-03-01,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,64.31,116,7459.96,0
2025-03-02,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,63.74,119,7585.06,0
2025-03-03,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,59.56,102,6075.12,10
2025-03-04,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,61.35,103,6319.05,5
2025-03-05,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,53.1,123,6531.3,10
2025-03-06,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,54.94,116,6373.04,5
2025-03-07,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,52.05,129,6714.45,0
2025-03-08,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,50.53,163,8236.39,5
2025-03-09,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,45.36,198,8981.28,10
2025-03-10,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,45.36,304,13789.44,10
2025-03-11,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,41.15,280,11522.0,5
2025-03-12,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,41.75,323,13485.25,0
2025-03-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.77,245,9253.65,15
2025-03-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.76,376,13445.76,15
2025-03-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.05,452,15842.6,15
2025-03-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.95,421,13871.95,0
2025-03-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.2,476,15327.2,10
2025-03-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,34.78,200,6956.0,0
2025-03-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,30.35,252,7648.2,10
2025-03-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,36.0,192,6912.0,15
2025-03-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,36.17,202,7306.34,0
2025-03-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.66,237,8925.42,10
2025-03-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.84,243,8709.12,0
2025-03-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,38.38,169,6486.22,0
2025-03-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.76,183,7276.08,15
2025-03-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,44.26,141,6240.66,0
2025-03-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,46.55,113,5260.15,5
2025-03-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,50.09,103,5159.27,0
2025-03-29,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,52.65,126,6633.9,15
2025-03-30,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,56.65,116,6571.4,10
2025-03-31,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.41,87,4994.67,0
2025-04-01,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,55.75,109,6076.75,0
2025-04-02,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,60.87,101,6147.87,0
2025-04-03,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,62.67,99,6204.33,10
2025-04-04,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,61.97,89,5515.33,0
2025-04-05,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.31,110,7514.1,0
2025-04-06,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,69.19,105,7264.95,0
2025-04-07,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.31,84,5654.04,10
2025-04-08,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,66.5,88,5852.0,0
2025-04-09,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.04,84,5631.36,0
2025-04-10,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.15,86,5860.9,0
2025-04-11,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,69.15,67,4633.05,0
2025-04-12,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.39,91,6223.49,15
2025-04-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,65.28,94,6136.32,10
2025-04-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,66.49,75,4986.75,0
2025-04-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,61.4,84,5157.6,0
2025-04-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,59.63,86,5128.18,0
2025-04-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,59.2,91,5387.2,15
2025-04-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.03,93,5303.79,0
2025-04-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,54.17,132,7150.44,5
2025-04-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,52.32,132,6906.24,0
2025-04-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.36,127,6014.72,0
2025-04-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.11,134,6312.74,5
2025-04-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,46.36,129,5980.44,0
2025-04-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.02,169,6594.38,5
2025-04-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.69,180,6784.2,0
2025-04-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.93,183,7307.19,0
2025-04-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,38.36,191,7326.76,0
2025-04-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,33.02,216,7132.32,15
2025-04-29,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,33.39,219,7312.41,0
2025-04-30,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,31.65,222,7026.3,0
2025-05-01,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.43,238,8432.34,0
2025-05-02,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,31.26,275,8596.5,0
2025-05-03,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.31,271,9569.01,0
2025-05-04,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.96,334,11008.64,0
2025-05-05,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,37.23,226,8413.98,0
2025-05-06,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.86,204,8131.44,0
2025-05-07,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,38.95,206,8023.7,0
2025-05-08,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,40.43,185,7479.55,0
2025-05-09,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,45.58,146,6654.68,10
2025-05-10,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,46.25,181,8371.25,0
2025-05-11,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.37,159,7531.83,15
2025-05-12,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.93,110,5712.3,0
2025-05-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,53.98,108,5829.84,5
2025-05-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.6,94,5414.4,0
2025-05-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,56.24,100,5624.0,0
2025-05-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,60.31,85,5126.35,5
2025-05-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,59.96,112,6715.52,10
2025-05-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,66.38,85,5642.3,10
2025-05-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,66.0,68,4488.0,10
2025-05-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,67.94,66,4484.04,0
2025-05-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,68.88,70,4821.6,5
2025-05-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,69.54,71,4937.34,5
2025-05-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,66.62,68,4530.16,0
2025-05-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,70.28,82,5762.96,10
2025-05-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,70.14,88,6172.32,0
2025-05-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,64.5,72,4644.0,0
2025-05-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,63.36,65,4118.4,5
2025-05-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,64.64,65,4201.6,10
2025-05-29,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,63.35,67,4244.45,0
2025-05-30,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,59.76,81,4840.56,0
2025-05-31,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,55.79,114,6360.06,15
2025-06-01,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.75,123,7103.25,0
2025-06-02,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.34,128,6571.52,15
2025-06-03,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,53.32,116,6185.12,15
2025-06-04,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.57,144,6850.08,15
2025-06-05,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,47.35,144,6818.4,10
2025-06-06,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,41.6,156,6489.6,10
2025-06-07,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,43.73,201,8789.73,0
2025-06-08,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.7,243,9647.1,0
2025-06-09,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,36.74,194,7127.56,0
2025-06-10,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,38.59,191,7370.69,15
2025-06-11,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,36.63,171,6263.73,5
2025-06-12,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,31.38,232,7280.16,0
2025-06-13,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,30.42,246,7483.32,0
2025-06-14,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.13,275,8835.75,0
2025-06-15,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,35.21,247,8696.87,10
2025-06-16,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,33.41,217,7249.97,0
2025-06-17,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,32.33,210,6789.3,10
2025-06-18,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,36.14,180,6505.2,10
2025-06-19,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,34.93,186,6496.98,5
2025-06-20,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.68,142,5634.56,15
2025-06-21,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,39.36,185,7281.6,10
2025-06-22,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,44.95,146,6562.7,0
2025-06-23,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,44.68,122,5450.96,0
2025-06-24,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,50.93,109,5551.37,0
2025-06-25,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,50.46,100,5046.0,0
2025-06-26,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,51.29,90,4616.1,0
2025-06-27,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.31,76,4355.56,5
2025-06-28,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,58.31,99,5772.69,10
2025-06-29,SKU_1007,Coca Cola 750ml Family,Coca Cola,Beverages,57.94,101,5851.94,10
2025-01-01,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,30.9,57,1761.3,0
2025-01-02,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.56,52,1693.12,0
2025-01-03,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.11,54,1733.94,0
2025-01-04,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,34.21,64,2189.44,0
2025-01-05,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,36.77,58,2132.66,5
2025-01-06,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,35.29,44,1552.76,15
2025-01-07,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.12,41,1562.92,0
2025-01-08,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.4,44,1645.6,0
2025-01-09,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.08,43,1637.44,0
2025-01-10,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.89,41,1594.49,0
2025-01-11,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.41,43,1651.63,0
2025-01-12,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.47,47,1761.09,10
2025-01-13,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.58,37,1390.46,15
2025-01-14,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.65,33,1275.45,0
2025-01-15,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.03,38,1445.14,15
2025-01-16,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,35.81,38,1360.78,0
2025-01-17,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,33.65,42,1413.3,0
2025-01-18,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.58,57,1857.06,10
2025-01-19,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,33.86,60,2031.6,0
2025-01-20,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,30.49,56,1707.44,5
2025-01-21,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,28.42,63,1790.46,0
2025-01-22,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,27.0,65,1755.0,0
2025-01-23,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,28.32,62,1755.84,15
2025-01-24,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,26.65,64,1705.6,0
2025-01-25,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,24.66,92,2268.72,15
2025-01-26,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,23.25,92,2139.0,0
2025-01-27,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,22.17,85,1884.45,15
2025-01-28,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,19.9,91,1810.9,10
2025-01-29,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.19,93,1970.67,10
2025-01-30,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,18.77,104,1952.08,10
2025-01-31,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,17.51,115,2013.65,15
2025-02-01,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,18.03,191,3443.73,15
2025-02-02,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,17.74,181,3210.94,10
2025-02-03,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,19.83,130,2577.9,10
2025-02-04,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,18.34,139,2549.26,15
2025-02-05,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,19.58,122,2388.76,10
2025-02-06,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.12,118,2492.16,5
2025-02-07,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.12,118,2492.16,5
2025-02-08,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.67,128,2773.76,0
2025-02-09,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.64,127,2748.28,10
2025-02-10,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,23.85,98,2337.3,0
2025-02-11,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,26.22,68,1782.96,15
2025-02-12,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,26.6,67,1782.2,0
2025-02-13,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,27.68,64,1771.52,15
2025-02-14,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,31.28,56,1751.68,5
2025-02-15,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.01,68,2176.68,0
2025-02-16,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,31.24,69,2155.56,0
2025-02-17,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,33.56,49,1644.44,10
2025-02-18,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,36.83,38,1399.54,0
2025-02-19,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,35.04,48,1681.92,0
2025-02-20,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,35.94,42,1509.48,0
2025-02-21,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.0,42,1596.0,0
2025-02-22,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,39.87,48,1913.76,0
2025-02-23,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.24,48,1835.52,5
2025-02-24,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,39.2,38,1489.6,15
2025-02-25,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,36.93,41,1514.13,0
2025-02-26,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,36.98,36,1331.28,0
2025-02-27,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.79,35,1322.65,0
2025-02-28,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.33,39,1494.87,0
2025-03-01,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,36.67,63,2310.21,0
2025-03-02,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,35.48,64,2270.72,0
2025-03-03,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.72,63,2061.36,0
2025-03-04,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,34.27,51,1747.77,0
2025-03-05,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,31.96,62,1981.52,0
2025-03-06,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,30.85,59,1820.15,15
2025-03-07,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,28.28,71,2007.88,0
2025-03-08,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,25.47,109,2776.23,0
2025-03-09,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,24.79,117,2900.43,0
2025-03-10,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,23.5,180,4230.0,10
2025-03-11,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,24.25,132,3201.0,0
2025-03-12,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,20.86,213,4443.18,5
2025-03-13,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,20.8,149,3099.2,0
2025-03-14,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,18.47,194,3583.18,0
2025-03-15,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,20.13,247,4972.11,0
2025-03-16,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,20.44,223,4558.12,5
2025-03-17,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,17.45,222,3873.9,10
2025-03-18,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,17.03,137,2333.11,0
2025-03-19,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,17.34,149,2583.66,0
2025-03-20,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,18.59,120,2230.8,5
2025-03-21,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.06,108,2274.48,10
2025-03-22,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.45,132,2831.4,0
2025-03-23,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,22.11,123,2719.53,15
2025-03-24,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.31,94,2003.14,0
2025-03-25,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,21.75,106,2305.5,10
2025-03-26,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,24.87,75,1865.25,15
2025-03-27,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,26.54,64,1698.56,10
2025-03-28,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,28.31,56,1585.36,15
2025-03-29,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,27.38,74,2026.12,0
2025-03-30,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,29.91,68,2033.88,10
2025-03-31,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,30.12,53,1596.36,0
2025-04-01,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,32.12,65,2087.8,10
2025-04-02,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,34.77,53,1842.81,0
2025-04-03,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,34.02,52,1769.04,10
2025-04-04,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.75,48,1812.0,0
2025-04-05,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.25,63,2346.75,15
2025-04-06,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.31,62,2375.22,0
2025-04-07,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.37,45,1681.65,5
2025-04-08,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.33,45,1679.85,15
2025-04-09,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,38.45,46,1768.7,0
2025-04-10,SKU_1008,Coca Cola 1L Mini,Coca Cola,Beverages,37.07,52,1927.64,0
