date,product_id,product_name,brand,category,selling_price,units_sold,revenue,promotion_discount_pct
2026-01-23,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.1,311,5629.1,0.0
2026-01-24,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.13,422,7650.86,0.0
2026-01-25,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.89,391,7385.99,0.0
2026-01-26,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.93,197,4714.21,0.0
2026-01-27,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.78,311,5529.58,0.0
2026-01-28,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.63,257,5301.91,0.0
2026-01-29,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,25.15,165,4149.75,0.0
2026-01-30,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.42,206,4618.52,0.0
2026-01-31,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.18,484,7347.12,5.0
2026-02-01,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.74,420,8290.8,0.0
2026-02-02,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.33,538,8247.54,5.0
2026-02-03,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.06,398,7187.88,0.0
2026-02-04,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.13,374,6780.62,10.0
2026-02-05,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.2,343,6585.6,0.0
2026-02-06,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.49,305,6249.45,0.0
2026-02-07,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.22,388,7845.36,0.0
2026-02-08,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.86,369,8066.34,10.0
2026-02-09,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.21,480,7780.8,0.0
2026-02-10,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.81,511,8078.91,0.0
2026-02-11,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.76,360,6393.6,0.0
2026-02-12,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.31,301,6113.31,0.0
2026-02-13,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.63,280,5776.4,10.0
2026-02-14,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.14,420,8038.8,0.0
2026-02-15,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.93,280,6420.4,5.0
2026-02-16,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.6,218,5144.8,0.0
2026-02-17,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.44,233,5461.52,0.0
2026-02-18,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.0,402,6834.0,0.0
2026-02-19,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.03,344,6202.32,0.0
2026-02-20,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.08,364,6581.12,0.0
2026-02-21,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.42,438,7629.96,0.0
2026-02-22,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.3,292,6511.6,10.0
2026-02-23,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.15,415,6702.25,0.0
2026-02-24,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.93,326,6171.18,10.0
2026-02-25,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.55,492,7650.6,0.0
2026-02-26,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.31,216,4818.96,10.0
2026-02-27,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.31,311,5694.41,0.0
2026-02-28,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.41,284,6080.44,0.0
2026-03-01,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.0,600,10200.0,0.0
2026-03-02,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.68,420,7425.6,0.0
2026-03-03,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.87,259,6182.33,0.0
2026-03-04,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.54,404,7490.16,5.0
2026-03-05,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.3,570,8721.0,0.0
2026-03-06,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.0,361,7220.0,10.0
2026-03-07,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.71,317,7833.07,5.0
2026-03-08,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.26,310,7520.6,0.0
2026-03-09,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.73,387,7248.51,0.0
2026-03-10,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.0,432,10368.0,0.0
2026-03-11,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.31,480,11188.8,10.0
2026-03-12,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.92,663,11880.96,0.0
2026-03-13,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.03,508,9159.24,5.0
2026-03-14,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.15,516,12461.4,0.0
2026-03-15,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.98,621,10544.58,0.0
2026-03-16,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.15,436,8785.4,0.0
2026-03-17,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.91,641,10839.31,0.0
2026-03-18,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.09,485,9743.65,0.0
2026-03-19,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.73,201,4970.73,10.0
2026-03-20,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.3,306,6211.8,10.0
2026-03-21,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.71,379,7849.09,0.0
2026-03-22,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.91,417,7885.47,0.0
2026-03-23,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.99,457,7307.43,10.0
2026-03-24,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.0,349,6282.0,0.0
2026-03-25,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.58,291,5988.78,10.0
2026-03-26,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.87,422,6697.14,0.0
2026-03-27,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.38,233,4981.54,0.0
2026-03-28,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.83,359,7118.97,0.0
2026-03-29,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.43,326,6660.18,0.0
2026-03-30,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.35,324,5945.4,5.0
2026-03-31,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.56,196,4813.76,10.0
2026-04-01,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.85,523,8289.55,10.0
2026-04-02,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.07,239,5752.73,10.0
2026-04-03,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,25.06,251,6290.06,0.0
2026-04-04,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.89,694,11027.66,5.0
2026-04-05,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.76,514,9642.64,0.0
2026-04-06,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.31,369,7125.39,0.0
2026-04-07,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.49,321,6898.29,0.0
2026-04-08,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.44,557,8600.08,0.0
2026-04-09,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.98,456,7742.88,5.0
2026-04-10,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.6,396,7365.6,0.0
2026-04-11,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.47,413,7628.11,0.0
2026-04-12,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.57,493,8169.01,0.0
2026-04-13,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.84,328,6507.52,0.0
2026-04-14,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.27,463,7533.01,10.0
2026-04-15,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.48,252,5664.96,5.0
2026-04-16,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.6,278,6004.8,0.0
2026-04-17,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.18,439,7103.02,10.0
2026-04-18,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.12,322,7122.64,10.0
2026-04-19,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.49,269,6318.81,0.0
2026-04-20,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.05,257,5666.85,5.0
2026-04-21,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.92,326,6167.92,10.0
2026-04-22,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.35,285,6084.75,0.0
2026-04-23,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.1,313,6291.3,10.0
2026-04-24,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,19.15,307,5879.05,5.0
2026-04-25,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.72,538,8457.36,10.0
2026-04-26,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.93,365,6909.45,0.0
2026-04-27,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.33,231,5158.23,0.0
2026-04-28,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.61,401,6259.61,0.0
2026-04-29,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.86,332,5929.52,0.0
2026-04-30,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.56,356,5895.36,0.0
2026-05-01,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.6,250,6150.0,0.0
2026-05-02,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.92,569,9627.48,0.0
2026-05-03,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,18.68,504,9414.72,5.0
2026-05-04,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.24,319,6456.56,10.0
2026-05-05,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.54,274,6175.96,0.0
2026-05-06,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.75,415,7366.25,0.0
2026-05-07,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,20.11,331,6656.41,0.0
2026-05-08,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.54,424,7436.96,0.0
2026-05-09,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,15.29,708,10825.32,0.0
2026-05-10,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,16.82,539,9065.98,5.0
2026-05-11,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,21.68,267,5788.56,0.0
2026-05-12,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,23.29,226,5263.54,0.0
2026-05-13,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,17.17,398,6833.66,10.0
2026-05-14,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.15,238,5271.7,5.0
2026-05-15,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.2,199,4815.8,0.0
2026-05-16,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,24.99,261,6522.39,0.0
2026-05-17,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.03,329,7247.87,5.0
2026-05-18,SKU_1025,Pepsi 250ml Regular,Pepsi,Beverages,22.37,230,5145.1,10.0
2025-11-20,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.08,319,6086.52,0.0
2025-11-21,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.21,207,5632.47,0.0
2025-11-22,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.22,342,7599.24,0.0
2025-11-23,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.8,230,6624.0,10.0
2025-11-24,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.89,249,5699.61,10.0
2025-11-25,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.65,205,5463.25,0.0
2025-11-26,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.28,194,5098.32,10.0
2025-11-27,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.62,286,5897.32,5.0
2025-11-28,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.43,307,5658.01,0.0
2025-11-29,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.47,386,7129.42,0.0
2025-11-30,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.29,270,6558.3,10.0
2025-12-01,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.81,358,7091.98,5.0
2025-12-02,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.37,268,7067.16,0.0
2025-12-03,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.65,284,7000.6,0.0
2025-12-04,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.65,339,7000.35,5.0
2025-12-05,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.18,348,7022.64,0.0
2025-12-06,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.94,432,9046.08,0.0
2025-12-07,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.04,369,9239.76,5.0
2025-12-08,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.58,361,7429.38,10.0
2025-12-09,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.13,244,6863.72,5.0
2025-12-10,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.31,330,7032.3,5.0
2025-12-11,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.69,340,6354.6,0.0
2025-12-12,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.25,207,5640.75,0.0
2025-12-13,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.87,394,8222.78,0.0
2025-12-14,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.71,270,7481.7,0.0
2025-12-15,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.68,225,6003.0,10.0
2025-12-16,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.15,318,6407.7,0.0
2025-12-17,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.25,261,6590.25,0.0
2025-12-18,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.04,348,6625.92,10.0
2025-12-19,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.2,289,6415.8,10.0
2025-12-20,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.5,441,8158.5,0.0
2025-12-21,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.16,273,7687.68,10.0
2025-12-22,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.68,261,6180.48,0.0
2025-12-23,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.83,293,6396.19,0.0
2025-12-24,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.35,231,6548.85,0.0
2025-12-25,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.54,269,6332.26,0.0
2025-12-26,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.49,193,5498.57,0.0
2025-12-27,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.91,277,6900.07,0.0
2025-12-28,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.24,260,7082.4,0.0
2025-12-29,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.03,208,5830.24,0.0
2025-12-30,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.82,298,6204.36,10.0
2025-12-31,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.92,198,5528.16,0.0
2026-01-01,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.31,356,7230.36,5.0
2026-01-02,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.68,312,7388.16,5.0
2026-01-03,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.95,358,8932.1,0.0
2026-01-04,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.65,306,8766.9,0.0
2026-01-05,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.96,371,7776.16,0.0
2026-01-06,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.27,300,7281.0,0.0
2026-01-07,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.51,346,7442.46,10.0
2026-01-08,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.93,286,7701.98,0.0
2026-01-09,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.82,331,7884.42,0.0
2026-01-10,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.14,326,8847.64,0.0
2026-01-11,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.94,277,8293.38,0.0
2026-01-12,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.69,320,6620.8,10.0
2026-01-13,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.74,338,6672.12,0.0
2026-01-14,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.29,239,6522.31,0.0
2026-01-15,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.71,244,6761.24,10.0
2026-01-16,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.55,268,6847.4,0.0
2026-01-17,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.43,475,8754.25,0.0
2026-01-18,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.95,300,7785.0,0.0
2026-01-19,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.61,407,7574.27,10.0
2026-01-20,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.51,244,6468.44,0.0
2026-01-21,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.56,262,6958.72,0.0
2026-01-22,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.93,299,6557.07,0.0
2026-01-23,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.53,217,6408.01,5.0
2026-01-24,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.5,462,9009.0,0.0
2026-01-25,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.54,292,8041.68,5.0
2026-01-26,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.48,287,6164.76,5.0
2026-01-27,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,30.25,188,5687.0,0.0
2026-01-28,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.2,260,6552.0,0.0
2026-01-29,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.99,348,6956.52,0.0
2026-01-30,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.71,212,6298.52,0.0
2026-01-31,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.81,398,8282.38,5.0
2026-02-01,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.45,380,10431.0,0.0
2026-02-02,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.4,426,8690.4,0.0
2026-02-03,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.32,352,7856.64,10.0
2026-02-04,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.33,364,8492.12,5.0
2026-02-05,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.85,343,8180.55,0.0
2026-02-06,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,30.29,251,7602.79,0.0
2026-02-07,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.68,384,9861.12,0.0
2026-02-08,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.98,461,10593.78,0.0
2026-02-09,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.6,265,7844.0,0.0
2026-02-10,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.54,272,7490.88,0.0
2026-02-11,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.77,355,7373.35,0.0
2026-02-12,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.45,397,7324.65,0.0
2026-02-13,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.49,272,6661.28,0.0
2026-02-14,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.42,431,9232.02,10.0
2026-02-15,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.17,375,9438.75,0.0
2026-02-16,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.04,268,6978.72,0.0
2026-02-17,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.5,243,7168.5,5.0
2026-02-18,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.64,344,7100.16,0.0
2026-02-19,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.41,271,7157.11,0.0
2026-02-20,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.8,261,7255.8,0.0
2026-02-21,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.8,370,9546.0,0.0
2026-02-22,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.69,346,8542.74,5.0
2026-02-23,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.27,240,6784.8,5.0
2026-02-24,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.65,272,7520.8,0.0
2026-02-25,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.67,271,7227.57,0.0
2026-02-26,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.8,272,6473.6,0.0
2026-02-27,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.5,303,6817.5,5.0
2026-02-28,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.33,300,8199.0,0.0
2026-03-01,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.62,529,10907.98,0.0
2026-03-02,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.82,293,8151.26,0.0
2026-03-03,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.72,353,8726.16,5.0
2026-03-04,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.24,312,8186.88,10.0
2026-03-05,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.08,266,7735.28,0.0
2026-03-06,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,30.3,251,7605.3,0.0
2026-03-07,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.39,646,11879.94,0.0
2026-03-08,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.18,533,11288.94,0.0
2026-03-09,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.06,307,8614.42,0.0
2026-03-10,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.78,820,17859.6,5.0
2026-03-11,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.15,467,10811.05,5.0
2026-03-12,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.39,449,11400.11,0.0
2026-03-13,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,30.02,386,11587.72,0.0
2026-03-14,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.69,528,15148.32,0.0
2026-03-15,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.01,487,12179.87,10.0
2026-03-16,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.52,354,10096.08,10.0
2026-03-17,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.0,515,14420.0,5.0
2026-03-18,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.4,399,9336.6,0.0
2026-03-19,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.27,232,6790.64,5.0
2026-03-20,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.68,353,7653.04,0.0
2026-03-21,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.41,429,9184.89,0.0
2026-03-22,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.48,340,8663.2,0.0
2026-03-23,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.92,409,7738.28,10.0
2026-03-24,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.96,272,7333.12,0.0
2026-03-25,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.34,325,7585.5,10.0
2026-03-26,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.65,319,7225.35,0.0
2026-03-27,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.88,385,7268.8,5.0
2026-03-28,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.03,289,8389.67,10.0
2026-03-29,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.44,414,8462.16,5.0
2026-03-30,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.91,229,6162.39,5.0
2026-03-31,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.07,238,6680.66,0.0
2026-04-01,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,27.07,292,7904.44,5.0
2026-04-02,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,26.92,319,8587.48,5.0
2026-04-03,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.3,274,7754.2,0.0
2026-04-04,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.49,605,11186.45,0.0
2026-04-05,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.02,563,11271.26,0.0
2026-04-06,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,29.35,276,8100.6,5.0
2026-04-07,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.47,270,7686.9,5.0
2026-04-08,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,20.26,411,8326.86,0.0
2026-04-09,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,22.19,416,9231.04,0.0
2026-04-10,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.39,471,9132.69,0.0
2026-04-11,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.69,419,9926.11,0.0
2026-04-12,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,19.7,475,9357.5,0.0
2026-04-13,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,18.57,421,7817.97,0.0
2026-04-14,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,21.58,372,8027.76,0.0
2026-04-15,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,25.55,292,7460.6,10.0
2026-04-16,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,24.67,283,6981.61,5.0
2026-04-17,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,23.61,338,7980.18,5.0
2026-04-18,SKU_1026,Pepsi 250ml Value,Pepsi,Beverages,28.35,333,9440.55,0.0
