product_id,product_name,competitor_name,competitor_price,market_region,promotion_active,rating
SKU_1063,Maggi Family Pack 280g Family,Blinkit,85.38,Kolkata,True,4.0
SKU_1063,Maggi Family Pack 280g Family,BigBasket,92.88,Kolkata,True,3.9
SKU_1063,Maggi Family Pack 280g Family,JioMart,88.98,Kolkata,True,4.1
SKU_1063,Maggi Family Pack 280g Family,Amazon India,91.34,Kolkata,True,4.8
SKU_1063,Maggi Family Pack 280g Family,Flipkart Grocery,90.51,Kolkata,True,3.8
SKU_1064,Amul Milk 500ml Mini,Blinkit,20.02,Kolkata,True,4.1
SKU_1064,Amul Milk 500ml Mini,BigBasket,22.31,Kolkata,True,4.6
SKU_1064,Amul Milk 500ml Mini,JioMart,20.24,Kolkata,True,4.2
SKU_1064,Amul Milk 500ml Mini,Amazon India,19.88,Kolkata,False,4.6
SKU_1064,Amul Milk 500ml Mini,Flipkart Grocery,19.87,Kolkata,False,4.3
SKU_1065,Amul Milk 500ml Regular,Blinkit,31.87,Kolkata,False,4.4
SKU_1065,Amul Milk 500ml Regular,BigBasket,28.96,Kolkata,True,4.3
SKU_1065,Amul Milk 500ml Regular,JioMart,29.11,Kolkata,False,4.4
SKU_1065,Amul Milk 500ml Regular,Amazon India,29.63,Kolkata,False,4.4
SKU_1065,Amul Milk 500ml Regular,Flipkart Grocery,30.31,Kolkata,False,4.9
SKU_1066,Amul Milk 500ml Value,Blinkit,36.12,Kolkata,False,3.9
SKU_1066,Amul Milk 500ml Value,BigBasket,35.4,Kolkata,False,4.1
SKU_1066,Amul Milk 500ml Value,JioMart,34.55,Kolkata,False,4.4
SKU_1066,Amul Milk 500ml Value,Amazon India,34.93,Kolkata,False,4.8
SKU_1066,Amul Milk 500ml Value,Flipkart Grocery,36.63,Kolkata,True,4.4
SKU_1067,Amul Milk 500ml Family,Blinkit,43.45,Kolkata,False,4.0
SKU_1067,Amul Milk 500ml Family,BigBasket,43.45,Kolkata,False,4.0
SKU_1067,Amul Milk 500ml Family,JioMart,47.06,Kolkata,False,3.8
SKU_1067,Amul Milk 500ml Family,Amazon India,47.01,Kolkata,True,3.9
SKU_1067,Amul Milk 500ml Family,Flipkart Grocery,46.79,Kolkata,True,3.9
SKU_1068,Amul Milk 1L Mini,Blinkit,42.33,Kolkata,True,4.6
SKU_1068,Amul Milk 1L Mini,BigBasket,43.27,Kolkata,False,4.7
SKU_1068,Amul Milk 1L Mini,JioMart,40.02,Kolkata,False,4.4
SKU_1068,Amul Milk 1L Mini,Amazon India,44.64,Kolkata,False,4.8
SKU_1068,Amul Milk 1L Mini,Flipkart Grocery,40.76,Kolkata,True,3.9
SKU_1069,Amul Milk 1L Regular,Blinkit,59.42,Kolkata,True,4.7
SKU_1069,Amul Milk 1L Regular,BigBasket,57.2,Kolkata,False,3.8
SKU_1069,Amul Milk 1L Regular,JioMart,58.29,Kolkata,True,3.9
SKU_1069,Amul Milk 1L Regular,Amazon India,56.56,Kolkata,False,4.6
SKU_1069,Amul Milk 1L Regular,Flipkart Grocery,58.55,Kolkata,False,4.2
SKU_1070,Amul Milk 1L Value,Blinkit,72.83,Kolkata,True,3.9
SKU_1070,Amul Milk 1L Value,BigBasket,70.77,Kolkata,True,4.8
SKU_1070,Amul Milk 1L Value,JioMart,68.93,Kolkata,True,4.5
SKU_1070,Amul Milk 1L Value,Amazon India,76.17,Kolkata,False,4.3
SKU_1070,Amul Milk 1L Value,Flipkart Grocery,75.89,Kolkata,True,4.8
SKU_1071,Amul Milk 1L Family,Blinkit,94.9,Kolkata,True,4.3
SKU_1071,Amul Milk 1L Family,BigBasket,91.02,Kolkata,False,4.1
SKU_1071,Amul Milk 1L Family,JioMart,88.27,Kolkata,True,3.8
SKU_1071,Amul Milk 1L Family,Amazon India,90.91,Kolkata,False,4.3
SKU_1071,Amul Milk 1L Family,Flipkart Grocery,85.53,Kolkata,False,4.6
SKU_1072,Amul Butter 100g Mini,Blinkit,42.87,Kolkata,True,4.5
SKU_1072,Amul Butter 100g Mini,BigBasket,43.27,Kolkata,True,4.6
SKU_1072,Amul Butter 100g Mini,JioMart,41.99,Kolkata,True,4.8
SKU_1072,Amul Butter 100g Mini,Amazon India,40.28,Kolkata,False,4.5
SKU_1072,Amul Butter 100g Mini,Flipkart Grocery,42.22,Kolkata,False,3.9
SKU_1073,Amul Butter 100g Regular,Blinkit,61.74,Kolkata,False,4.8
SKU_1073,Amul Butter 100g Regular,BigBasket,60.74,Kolkata,False,4.1
SKU_1073,Amul Butter 100g Regular,JioMart,54.62,Kolkata,False,4.0
SKU_1073,Amul Butter 100g Regular,Amazon India,58.98,Kolkata,True,4.3
SKU_1073,Amul Butter 100g Regular,Flipkart Grocery,57.14,Kolkata,False,4.6
SKU_1074,Amul Butter 100g Value,Blinkit,69.44,Kolkata,False,4.2
SKU_1074,Amul Butter 100g Value,BigBasket,71.44,Kolkata,True,4.0
SKU_1074,Amul Butter 100g Value,JioMart,73.14,Kolkata,True,4.8
SKU_1074,Amul Butter 100g Value,Amazon India,69.22,Kolkata,False,4.2
SKU_1074,Amul Butter 100g Value,Flipkart Grocery,67.63,Kolkata,True,4.3
SKU_1075,Amul Butter 100g Family,Blinkit,89.92,Kolkata,True,4.4
SKU_1075,Amul Butter 100g Family,BigBasket,83.57,Kolkata,True,4.3
SKU_1075,Amul Butter 100g Family,JioMart,92.0,Kolkata,True,4.2
SKU_1075,Amul Butter 100g Family,Amazon India,89.17,Kolkata,False,4.0
SKU_1075,Amul Butter 100g Family,Flipkart Grocery,88.1,Kolkata,True,4.1
SKU_1076,Amul Cheese Cubes 200g Mini,Blinkit,90.68,Kolkata,True,4.6
SKU_1076,Amul Cheese Cubes 200g Mini,BigBasket,89.6,Kolkata,True,4.3
SKU_1076,Amul Cheese Cubes 200g Mini,JioMart,100.38,Kolkata,False,4.4
SKU_1076,Amul Cheese Cubes 200g Mini,Amazon India,96.05,Kolkata,True,4.4
SKU_1076,Amul Cheese Cubes 200g Mini,Flipkart Grocery,97.48,Kolkata,False,4.0
SKU_1077,Amul Cheese Cubes 200g Regular,Blinkit,137.91,Kolkata,True,3.9
SKU_1077,Amul Cheese Cubes 200g Regular,BigBasket,136.7,Kolkata,True,4.6
SKU_1077,Amul Cheese Cubes 200g Regular,JioMart,131.51,Kolkata,False,4.4
SKU_1077,Amul Cheese Cubes 200g Regular,Amazon India,136.2,Kolkata,False,4.8
SKU_1077,Amul Cheese Cubes 200g Regular,Flipkart Grocery,139.81,Kolkata,True,4.7
SKU_1078,Amul Cheese Cubes 200g Value,Blinkit,163.8,Kolkata,True,3.9
SKU_1078,Amul Cheese Cubes 200g Value,BigBasket,167.86,Kolkata,True,4.4
SKU_1078,Amul Cheese Cubes 200g Value,JioMart,159.2,Kolkata,True,4.0
SKU_1078,Amul Cheese Cubes 200g Value,Amazon India,157.47,Kolkata,True,4.5
SKU_1078,Amul Cheese Cubes 200g Value,Flipkart Grocery,172.65,Kolkata,True,4.1
SKU_1079,Amul Cheese Cubes 200g Family,Blinkit,195.52,Kolkata,False,4.0
SKU_1079,Amul Cheese Cubes 200g Family,BigBasket,207.68,Kolkata,True,4.2
SKU_1079,Amul Cheese Cubes 200g Family,JioMart,214.12,Kolkata,False,4.4
SKU_1079,Amul Cheese Cubes 200g Family,Amazon India,203.61,Kolkata,True,4.2
SKU_1079,Amul Cheese Cubes 200g Family,Flipkart Grocery,206.54,Kolkata,False,4.2
SKU_1080,Dove Soap 100g Mini,Blinkit,38.63,Kolkata,False,3.9
SKU_1080,Dove Soap 100g Mini,BigBasket,41.16,Kolkata,False,4.0
SKU_1080,Dove Soap 100g Mini,JioMart,36.38,Kolkata,False,4.1
SKU_1080,Dove Soap 100g Mini,Amazon India,36.38,Kolkata,True,4.1
SKU_1080,Dove Soap 100g Mini,Flipkart Grocery,36.89,Kolkata,False,4.8
SKU_1081,Dove Soap 100g Regular,Blinkit,55.57,Kolkata,True,4.5
SKU_1081,Dove Soap 100g Regular,BigBasket,58.16,Kolkata,False,4.3
SKU_1081,Dove Soap 100g Regular,JioMart,53.1,Kolkata,False,4.6
SKU_1081,Dove Soap 100g Regular,Amazon India,55.79,Kolkata,True,4.8
SKU_1081,Dove Soap 100g Regular,Flipkart Grocery,57.28,Kolkata,True,4.1
SKU_1082,Dove Soap 100g Value,Blinkit,62.12,Kolkata,False,4.7
SKU_1082,Dove Soap 100g Value,BigBasket,69.9,Kolkata,True,4.6
SKU_1082,Dove Soap 100g Value,JioMart,67.14,Kolkata,True,4.7
SKU_1082,Dove Soap 100g Value,Amazon India,65.95,Kolkata,True,3.9
SKU_1082,Dove Soap 100g Value,Flipkart Grocery,66.37,Kolkata,False,4.6
SKU_1083,Dove Soap 100g Family,Blinkit,88.04,Kolkata,True,4.7
SKU_1083,Dove Soap 100g Family,BigBasket,79.5,Kolkata,False,4.3
SKU_1083,Dove Soap 100g Family,JioMart,80.58,Kolkata,True,4.0
SKU_1083,Dove Soap 100g Family,Amazon India,78.99,Kolkata,True,4.7
SKU_1083,Dove Soap 100g Family,Flipkart Grocery,82.99,Kolkata,True,4.4
SKU_1084,Dove Shampoo 340ml Mini,Blinkit,202.26,Kolkata,False,3.8
SKU_1084,Dove Shampoo 340ml Mini,BigBasket,211.79,Kolkata,False,4.9
SKU_1084,Dove Shampoo 340ml Mini,JioMart,203.91,Kolkata,True,4.8
SKU_1084,Dove Shampoo 340ml Mini,Amazon India,205.53,Kolkata,False,4.6
SKU_1084,Dove Shampoo 340ml Mini,Flipkart Grocery,196.33,Kolkata,True,4.5
SKU_1085,Dove Shampoo 340ml Regular,Blinkit,309.24,Kolkata,True,4.6
SKU_1085,Dove Shampoo 340ml Regular,BigBasket,284.25,Kolkata,True,4.1
SKU_1085,Dove Shampoo 340ml Regular,JioMart,304.33,Kolkata,True,3.8
SKU_1085,Dove Shampoo 340ml Regular,Amazon India,292.95,Kolkata,False,4.6
SKU_1085,Dove Shampoo 340ml Regular,Flipkart Grocery,294.58,Kolkata,False,4.2
SKU_1086,Dove Shampoo 340ml Value,Blinkit,343.3,Kolkata,True,4.7
SKU_1086,Dove Shampoo 340ml Value,BigBasket,370.74,Kolkata,False,4.3
SKU_1086,Dove Shampoo 340ml Value,JioMart,340.71,Kolkata,True,4.6
SKU_1086,Dove Shampoo 340ml Value,Amazon India,354.94,Kolkata,False,4.6
SKU_1086,Dove Shampoo 340ml Value,Flipkart Grocery,353.96,Kolkata,False,4.8
SKU_1087,Dove Shampoo 340ml Family,Blinkit,456.54,Kolkata,False,3.9
SKU_1087,Dove Shampoo 340ml Family,BigBasket,419.42,Kolkata,False,4.1
SKU_1087,Dove Shampoo 340ml Family,JioMart,457.27,Kolkata,True,4.8
SKU_1087,Dove Shampoo 340ml Family,Amazon India,420.19,Kolkata,True,4.8
SKU_1087,Dove Shampoo 340ml Family,Flipkart Grocery,435.35,Kolkata,True,4.0
SKU_1088,Colgate Strong Teeth 200g Mini,Blinkit,82.23,Kolkata,False,4.4
SKU_1088,Colgate Strong Teeth 200g Mini,BigBasket,80.25,Kolkata,True,4.7
SKU_1088,Colgate Strong Teeth 200g Mini,JioMart,73.92,Kolkata,True,4.0
SKU_1088,Colgate Strong Teeth 200g Mini,Amazon India,76.92,Kolkata,False,4.1
SKU_1088,Colgate Strong Teeth 200g Mini,Flipkart Grocery,73.1,Kolkata,True,4.8
SKU_1089,Colgate Strong Teeth 200g Regular,Blinkit,112.72,Kolkata,False,4.5
SKU_1089,Colgate Strong Teeth 200g Regular,BigBasket,109.05,Kolkata,False,4.1
SKU_1089,Colgate Strong Teeth 200g Regular,JioMart,104.26,Kolkata,False,4.5
SKU_1089,Colgate Strong Teeth 200g Regular,Amazon India,107.73,Kolkata,False,4.0
SKU_1089,Colgate Strong Teeth 200g Regular,Flipkart Grocery,110.34,Kolkata,True,3.8
SKU_1090,Colgate Strong Teeth 200g Value,Blinkit,132.08,Kolkata,False,4.2
SKU_1090,Colgate Strong Teeth 200g Value,BigBasket,124.77,Kolkata,True,3.8
SKU_1090,Colgate Strong Teeth 200g Value,JioMart,135.31,Kolkata,True,4.3
SKU_1090,Colgate Strong Teeth 200g Value,Amazon India,136.93,Kolkata,True,4.0
SKU_1090,Colgate Strong Teeth 200g Value,Flipkart Grocery,124.95,Kolkata,True,4.5
SKU_1091,Colgate Strong Teeth 200g Family,Blinkit,158.53,Kolkata,False,4.8
SKU_1091,Colgate Strong Teeth 200g Family,BigBasket,155.31,Kolkata,False,4.4
SKU_1091,Colgate Strong Teeth 200g Family,JioMart,161.88,Kolkata,True,4.2
SKU_1091,Colgate Strong Teeth 200g Family,Amazon India,158.06,Kolkata,True,4.4
SKU_1091,Colgate Strong Teeth 200g Family,Flipkart Grocery,160.18,Kolkata,True,4.4
SKU_1092,Colgate MaxFresh 150g Mini,Blinkit,70.25,Kolkata,False,4.0
SKU_1092,Colgate MaxFresh 150g Mini,BigBasket,70.12,Kolkata,True,4.2
SKU_1092,Colgate MaxFresh 150g Mini,JioMart,65.08,Kolkata,False,4.0
SKU_1092,Colgate MaxFresh 150g Mini,Amazon India,62.68,Kolkata,True,3.8
SKU_1092,Colgate MaxFresh 150g Mini,Flipkart Grocery,66.74,Kolkata,True,4.5
SKU_1093,Colgate MaxFresh 150g Regular,Blinkit,95.39,Kolkata,False,3.9
SKU_1093,Colgate MaxFresh 150g Regular,BigBasket,95.73,Kolkata,False,4.4
SKU_1093,Colgate MaxFresh 150g Regular,JioMart,95.41,Kolkata,False,4.4
SKU_1093,Colgate MaxFresh 150g Regular,Amazon India,91.45,Kolkata,True,4.3
SKU_1093,Colgate MaxFresh 150g Regular,Flipkart Grocery,91.04,Kolkata,True,4.3
SKU_1094,Colgate MaxFresh 150g Value,Blinkit,108.06,Kolkata,False,4.2
SKU_1094,Colgate MaxFresh 150g Value,BigBasket,113.85,Kolkata,True,4.0
SKU_1094,Colgate MaxFresh 150g Value,JioMart,108.29,Kolkata,True,4.2
SKU_1094,Colgate MaxFresh 150g Value,Amazon India,109.99,Kolkata,False,4.6
SKU_1094,Colgate MaxFresh 150g Value,Flipkart Grocery,117.08,Kolkata,True,3.9
SKU_1095,Colgate MaxFresh 150g Family,Blinkit,134.43,Kolkata,True,4.9
SKU_1095,Colgate MaxFresh 150g Family,BigBasket,143.77,Kolkata,False,4.6
SKU_1095,Colgate MaxFresh 150g Family,JioMart,146.38,Kolkata,False,4.2
SKU_1095,Colgate MaxFresh 150g Family,Amazon India,145.48,Kolkata,False,4.8
SKU_1095,Colgate MaxFresh 150g Family,Flipkart Grocery,144.3,Kolkata,True,4.0
SKU_1096,Aashirvaad Atta 5kg Mini,Blinkit,200.25,Kolkata,True,3.8
SKU_1096,Aashirvaad Atta 5kg Mini,BigBasket,209.91,Kolkata,False,4.4
SKU_1096,Aashirvaad Atta 5kg Mini,JioMart,202.73,Kolkata,True,4.6
SKU_1096,Aashirvaad Atta 5kg Mini,Amazon India,194.92,Kolkata,True,4.7
SKU_1096,Aashirvaad Atta 5kg Mini,Flipkart Grocery,201.8,Kolkata,False,4.0
SKU_1097,Aashirvaad Atta 5kg Regular,Blinkit,274.12,Kolkata,False,4.1
SKU_1097,Aashirvaad Atta 5kg Regular,BigBasket,304.03,Kolkata,False,4.3
SKU_1097,Aashirvaad Atta 5kg Regular,JioMart,286.57,Kolkata,True,4.7
SKU_1097,Aashirvaad Atta 5kg Regular,Amazon India,286.68,Kolkata,False,4.3
SKU_1097,Aashirvaad Atta 5kg Regular,Flipkart Grocery,301.8,Kolkata,False,4.9
SKU_1098,Aashirvaad Atta 5kg Value,Blinkit,357.39,Kolkata,False,4.1
SKU_1098,Aashirvaad Atta 5kg Value,BigBasket,358.93,Kolkata,False,3.8
SKU_1098,Aashirvaad Atta 5kg Value,JioMart,361.95,Kolkata,True,4.0
SKU_1098,Aashirvaad Atta 5kg Value,Amazon India,347.04,Kolkata,False,4.5
SKU_1098,Aashirvaad Atta 5kg Value,Flipkart Grocery,333.67,Kolkata,True,3.9
SKU_1099,Aashirvaad Atta 5kg Family,Blinkit,428.8,Kolkata,True,4.0
SKU_1099,Aashirvaad Atta 5kg Family,BigBasket,443.73,Kolkata,True,3.9
SKU_1099,Aashirvaad Atta 5kg Family,JioMart,409.88,Kolkata,True,4.5
SKU_1099,Aashirvaad Atta 5kg Family,Amazon India,410.53,Kolkata,False,4.7
SKU_1099,Aashirvaad Atta 5kg Family,Flipkart Grocery,439.54,Kolkata,True,3.9
SKU_1100,Aashirvaad Atta 10kg Mini,Blinkit,372.62,Kolkata,False,4.7
SKU_1100,Aashirvaad Atta 10kg Mini,BigBasket,360.95,Kolkata,True,4.8
SKU_1100,Aashirvaad Atta 10kg Mini,JioMart,395.1,Kolkata,False,4.3
SKU_1100,Aashirvaad Atta 10kg Mini,Amazon India,386.91,Kolkata,True,4.8
SKU_1100,Aashirvaad Atta 10kg Mini,Flipkart Grocery,367.22,Kolkata,True,4.5
SKU_1101,Aashirvaad Atta 10kg Regular,Blinkit,541.6,Kolkata,False,4.6
SKU_1101,Aashirvaad Atta 10kg Regular,BigBasket,517.81,Kolkata,False,4.6
SKU_1101,Aashirvaad Atta 10kg Regular,JioMart,568.89,Kolkata,True,4.7
SKU_1101,Aashirvaad Atta 10kg Regular,Amazon India,543.74,Kolkata,False,4.6
SKU_1101,Aashirvaad Atta 10kg Regular,Flipkart Grocery,523.29,Kolkata,False,4.9
SKU_1102,Aashirvaad Atta 10kg Value,Blinkit,633.95,Kolkata,True,4.4
SKU_1102,Aashirvaad Atta 10kg Value,BigBasket,613.59,Kolkata,True,4.4
SKU_1102,Aashirvaad Atta 10kg Value,JioMart,616.08,Kolkata,True,4.8
SKU_1102,Aashirvaad Atta 10kg Value,Amazon India,634.34,Kolkata,True,4.6
SKU_1102,Aashirvaad Atta 10kg Value,Flipkart Grocery,674.16,Kolkata,False,4.7
SKU_1103,Aashirvaad Atta 10kg Family,Blinkit,855.02,Kolkata,True,4.8
SKU_1103,Aashirvaad Atta 10kg Family,BigBasket,779.65,Kolkata,True,4.7
SKU_1103,Aashirvaad Atta 10kg Family,JioMart,842.81,Kolkata,False,4.8
SKU_1103,Aashirvaad Atta 10kg Family,Amazon India,768.63,Kolkata,False,4.3
SKU_1103,Aashirvaad Atta 10kg Family,Flipkart Grocery,766.61,Kolkata,True,4.5
SKU_1104,Tata Salt 1kg Mini,Blinkit,22.34,Kolkata,False,4.4
SKU_1104,Tata Salt 1kg Mini,BigBasket,21.94,Kolkata,False,4.3
SKU_1104,Tata Salt 1kg Mini,JioMart,20.9,Kolkata,True,4.4
SKU_1104,Tata Salt 1kg Mini,Amazon India,20.34,Kolkata,True,3.8
SKU_1104,Tata Salt 1kg Mini,Flipkart Grocery,19.97,Kolkata,False,4.1
SKU_1105,Tata Salt 1kg Regular,Blinkit,29.66,Kolkata,False,4.1
SKU_1105,Tata Salt 1kg Regular,BigBasket,30.1,Kolkata,True,4.8
SKU_1105,Tata Salt 1kg Regular,JioMart,28.53,Kolkata,True,4.3
SKU_1105,Tata Salt 1kg Regular,Amazon India,29.24,Kolkata,True,4.7
SKU_1105,Tata Salt 1kg Regular,Flipkart Grocery,31.2,Kolkata,True,4.0
SKU_1106,Tata Salt 1kg Value,Blinkit,35.57,Kolkata,False,4.1
SKU_1106,Tata Salt 1kg Value,BigBasket,34.53,Kolkata,False,4.6
SKU_1106,Tata Salt 1kg Value,JioMart,35.72,Kolkata,False,4.0
SKU_1106,Tata Salt 1kg Value,Amazon India,38.12,Kolkata,True,4.8
SKU_1106,Tata Salt 1kg Value,Flipkart Grocery,37.2,Kolkata,True,4.8
SKU_1107,Tata Salt 1kg Family,Blinkit,46.11,Kolkata,True,4.2
SKU_1107,Tata Salt 1kg Family,BigBasket,45.82,Kolkata,True,4.4
SKU_1107,Tata Salt 1kg Family,JioMart,47.81,Kolkata,False,4.0
SKU_1107,Tata Salt 1kg Family,Amazon India,43.79,Kolkata,True,4.4
SKU_1107,Tata Salt 1kg Family,Flipkart Grocery,47.86,Kolkata,False,4.0
SKU_1108,Fortune Sunflower Oil 1L Mini,Blinkit,119.91,Kolkata,False,4.0
SKU_1108,Fortune Sunflower Oil 1L Mini,BigBasket,122.32,Kolkata,False,4.4
SKU_1108,Fortune Sunflower Oil 1L Mini,JioMart,108.67,Kolkata,True,4.7
SKU_1108,Fortune Sunflower Oil 1L Mini,Amazon India,123.53,Kolkata,False,3.8
SKU_1108,Fortune Sunflower Oil 1L Mini,Flipkart Grocery,117.51,Kolkata,False,4.7
SKU_1109,Fortune Sunflower Oil 1L Regular,Blinkit,158.73,Kolkata,False,4.1
SKU_1109,Fortune Sunflower Oil 1L Regular,BigBasket,171.3,Kolkata,True,4.7
SKU_1109,Fortune Sunflower Oil 1L Regular,JioMart,159.28,Kolkata,False,4.7
SKU_1109,Fortune Sunflower Oil 1L Regular,Amazon India,155.6,Kolkata,False,4.4
SKU_1109,Fortune Sunflower Oil 1L Regular,Flipkart Grocery,163.86,Kolkata,False,4.7
